15.168  22.950  12.999 Si  
 9.552   0.000  14.706  O  
11.258   1.308   9.089 Si  
 8.717   0.078  12.207  O  
12.996  22.421  10.292  O  
 4.338  22.544  10.415  O  
10.821  17.323   3.025 Si  
19.064  16.885  21.218 Si  
19.501   0.871  15.154 Si  
18.272   3.412  18.272  O  
16.357  23.390  16.357  O  
16.480   7.790  16.480  O  
11.258  16.885   9.104 Si  
19.501  17.323   3.039 Si  
18.272  14.781  24.179  O  
16.357  19.061   1.836  O  
16.480  10.403   1.713  O  
19.064   1.308  21.233 Si  
10.821   0.871  15.168 Si  
 9.089  23.387  13.437 Si  
14.706  21.681  12.129  O  
21.218   6.935   4.756 Si  
 2.577   8.641   6.064  O  
 5.194   3.025  22.950 Si  
 3.488   8.641   0.000  O  
 9.104  11.258  16.885 Si  
 3.488   9.552  18.193  O  
 5.986   8.717  18.115  O  
 7.901  12.996  20.030  O  
 7.778   4.338  19.907  O  
12.999  15.168  22.950 Si  
14.706   9.552   0.000  O  
15.541  12.050  24.179  O  
11.261  13.965   1.836  O  
19.919  13.842   1.713  O  
 9.104  19.064  13.437 Si  
 3.488  20.770  12.129  O  
 5.986  21.605  12.207  O  
 7.901  17.326  10.292  O  
 7.778   1.726  10.415  O  
 5.194   3.039   7.372 Si  
 3.488  21.681   6.064  O  
 0.871  15.154  19.501 Si  
 2.577  20.770  18.193  O  
10.821  15.168   0.871 Si  
12.129   9.552   2.577  O  
12.050  12.050   3.412  O  
13.965  13.965  23.390  O  
13.842  13.842   7.790  O  
 9.089  16.885   6.935 Si  
14.706  18.193   8.641  O  
 7.372  15.154  12.999 Si  
 6.064  20.770  14.706  O  
 9.104  13.437  19.064 Si  
 3.488  12.129  20.770  O  
10.821  15.154   5.194 Si  
12.129  20.770   3.488  O  
 9.104  16.885  11.258 Si  
 3.488  18.193   9.552  O  
 7.372  15.168  17.323 Si  
 6.064   9.552  15.616  O  
 9.089  13.437  23.387 Si  
14.706  12.129  21.681  O  
12.207  12.207  20.846  O  
10.292  10.292   0.868  O  
10.415  10.415  16.467  O  
12.999  10.821   3.039 Si  
13.437  19.064   9.104 Si  
 5.194  19.501  15.168 Si  
 2.652  18.272  12.050  O  
 6.932  16.357  13.965  O  
22.532  16.480  13.842  O  
 4.756  11.258  21.233 Si  
12.999  19.501   3.025 Si  
 4.756  19.064   9.089 Si  
 5.194  10.821  15.154 Si  
 2.652  12.050  18.272  O  
 6.932  13.965  16.357  O  
22.532  13.842  16.480  O  
13.437  11.258  21.218 Si  
12.207   8.717   0.078  O  
10.292  12.996  22.421  O  
10.415   4.338  22.544  O  
15.168  12.999  22.950 Si  
12.050  15.541  24.179  O  
13.965  11.261   1.836  O  
13.842  19.919   1.713  O  
 3.039   5.194   7.372 Si  
19.064   9.104  13.437 Si  
21.605   5.986  12.207  O  
17.326   7.901  10.292  O  
 1.726   7.778  10.415  O  
15.154   0.871  19.501 Si  
11.258  21.218  13.437 Si  
15.154  17.323  22.950 Si  
19.064   9.089   4.756 Si  
21.605  12.207   5.986  O  
17.326  10.292   7.901  O  
 1.726  10.415   7.778  O  
23.387  21.233  16.885 Si  
13.437   9.089  23.387 Si  
12.129  14.706  21.681  O  
15.168   7.372  17.323 Si  
 9.552   6.064  15.616  O  
16.885   9.104  11.258 Si  
18.193   3.488   9.552  O  
15.154  10.821   5.194 Si  
20.770  12.129   3.488  O  
13.437   9.104  19.064 Si  
12.129   3.488  20.770  O  
15.154   7.372  12.999 Si  
20.770   6.064  14.706  O  
16.885   9.089   6.935 Si  
18.193  14.706   8.641  O  
15.168  10.821   0.871 Si  
 9.552  12.129   2.577  O  
11.258  13.437  21.218 Si  
10.821   5.194  15.154 Si  
19.064   4.756   9.089 Si  
19.501  12.999   3.025 Si  
11.258   4.756  21.233 Si  
19.501   5.194  15.168 Si  
19.064  13.437   9.104 Si  
10.821  12.999   3.039 Si  
 9.089  11.258   1.308 Si  
21.218  19.064  16.885 Si  
 5.194  15.154  10.821 Si  
 9.104  23.387   4.756 Si  
12.999   3.039  10.821 Si  
 9.104   6.935   1.308 Si  
 5.194  15.168  19.501 Si  
 0.871   3.025   7.372 Si  
22.950   3.039  25.128 Si  
 0.000  21.681  26.834  O  
24.179  24.179  27.670  O  
 1.836   1.836  47.648  O  
 1.713   1.713  32.048  O  
21.218   4.756  31.193 Si  
 2.577   6.064  32.899  O  
 0.078   5.986  33.734  O  
22.421   7.901  29.454  O  
22.544   7.778  38.112  O  
19.501   3.025  37.257 Si  
18.193   8.641  38.963  O  
18.272   6.143  39.798  O  
16.357   4.228  35.519  O  
16.480   4.351  44.177  O  
21.233   1.308  43.321 Si  
15.616   0.000  45.028  O  
18.115   0.078  45.863  O  
20.030  22.421  41.583  O  
19.907  22.544  25.984  O  
22.950   3.025  29.451 Si  
 0.000   8.641  27.745  O  
24.179   6.143  26.910  O  
 1.836   4.228  31.190  O  
 1.713   4.351  46.789  O  
21.233   4.756  35.516 Si  
15.616   6.064  33.810  O  
18.115   5.986  32.974  O  
20.030   7.901  37.254  O  
19.907   7.778  28.596  O  
19.501   3.039  41.580 Si  
18.193  21.681  39.874  O  
18.272  24.179  39.039  O  
16.357   1.836  43.318  O  
16.480   1.713  34.660  O  
21.218   1.308  47.645 Si  
 2.577   0.000  45.938  O  
 0.078   0.078  45.103  O  
22.421  22.421  25.125  O  
22.544  22.544  40.725  O  
 0.871  22.950  27.297 Si  
 3.412  24.179  48.437  O  
23.390   1.836  26.094  O  
 7.790   1.713  25.971  O  
 1.308   6.935  33.361 Si  
 0.078   9.476  30.244  O  
22.421   5.197  32.158  O  
22.544  13.855  32.035  O  
17.323   7.372  39.426 Si  
14.781   6.143  36.308  O  
19.061   4.228  38.223  O  
10.403   4.351  38.100  O  
16.885  23.387  45.490 Si  
18.115  20.846  42.372  O  
20.030   0.868  44.287  O  
19.907  16.467  44.164  O  
 0.871   7.372  27.283 Si  
 3.412   6.143  30.400  O  
23.390   4.228  28.486  O  
 7.790   4.351  28.609  O  
16.885   6.935  33.347 Si  
18.115   9.476  36.465  O  
20.030   5.197  34.550  O  
19.907  13.855  34.673  O  
17.323  22.950  39.411 Si  
14.781  24.179  42.529  O  
19.061   1.836  40.614  O  
10.403   1.713  40.737  O  
 1.308  23.387  45.476 Si  
 0.078  20.846  24.336  O  
22.421   0.868  46.679  O  
22.544  16.467  46.802  O  
 3.039   0.871  47.207 Si  
21.681   2.577  24.258  O  
24.179   3.412  48.437  O  
 1.836  23.390  26.094  O  
 1.713   7.790  25.971  O  
15.168  17.323  31.630 Si  
 9.552  15.616  30.322  O  
12.050  14.781  30.400  O  
13.965  19.061  28.486  O  
13.842  10.403  28.609  O  
 6.935  21.233  37.694 Si  
 8.641  15.616  36.386  O  
 9.476  18.115  36.465  O  
 5.197  20.030  34.550  O  
13.855  19.907  34.673  O  
 3.025  12.999  43.759 Si  
 8.641  14.706  42.451  O  
 6.143  15.541  42.529  O  
 4.228  11.261  40.614  O  
 4.351  19.919  40.737  O  
23.387   9.089  37.694 Si  
21.681  14.706  36.386  O  
20.846  12.207  36.465  O  
 0.868  10.292  34.550  O  
16.467  10.415  34.673  O  
 3.025   5.194  47.207 Si  
 8.641   3.488  24.258  O  
 6.143   2.652  48.437  O  
 4.228   6.932  26.094  O  
 4.351  22.532  25.971  O  
 6.935  21.218  29.014 Si  
 8.641   2.577  30.322  O  
 9.476   0.078  30.244  O  
 5.197  22.421  32.158  O  
13.855  22.544  32.035  O  
11.258   9.104  41.143 Si  
 9.552   3.488  42.451  O  
 8.717   5.986  42.372  O  
12.996   7.901  44.287  O  
 4.338   7.778  44.164  O  
 1.308  21.218  47.645 Si  
 0.000   2.577  45.938  O  
 3.039  19.501  41.580 Si  
21.681  18.193  39.874  O  
24.179  18.272  39.039  O  
 1.836  16.357  43.318  O  
 1.713  16.480  34.660  O  
 4.756  21.233  35.516 Si  
 6.064  15.616  33.810  O  
 5.986  18.115  32.974  O  
 7.901  20.030  37.254  O  
 7.778  19.907  28.596  O  
 3.025  22.950  29.451 Si  
 8.641   0.000  27.745  O  
 6.143  24.179  26.910  O  
 4.228   1.836  31.190  O  
 4.351   1.713  46.789  O  
 1.308  21.233  43.321 Si  
 0.000  15.616  45.028  O  
 0.078  18.115  45.863  O  
22.421  20.030  41.583  O  
22.544  19.907  25.984  O  
 3.025  19.501  37.257 Si  
 8.641  18.193  38.963  O  
 6.143  18.272  39.798  O  
 4.228  16.357  35.519  O  
 4.351  16.480  44.177  O  
 4.756  21.218  31.193 Si  
 6.064   2.577  32.899  O  
 5.986   0.078  33.734  O  
 7.901  22.421  29.454  O  
 7.778  22.544  38.112  O  
 3.039  22.950  25.128 Si  
21.681   0.000  26.834  O  
23.387   1.308  45.476 Si  
20.846   0.078  24.336  O  
 0.868  22.421  46.679  O  
16.467  22.544  46.802  O  
22.950  17.323  39.411 Si  
24.179  14.781  42.529  O  
 1.836  19.061  40.614  O  
 1.713  10.403  40.737  O  
 6.935  16.885  33.347 Si  
 7.372   0.871  27.283 Si  
 6.143   3.412  30.400  O  
 4.228  23.390  28.486  O  
 4.351   7.790  28.609  O  
23.387  16.885  45.490 Si  
20.846  18.115  42.372  O  
 0.868  20.030  44.287  O  
16.467  19.907  44.164  O  
 7.372  17.323  39.426 Si  
 6.143  14.781  36.308  O  
 4.228  19.061  38.223  O  
 4.351  10.403  38.100  O  
 6.935   1.308  33.361 Si  
22.950   0.871  27.297 Si  
21.218  23.387  25.566 Si  
 2.577  21.681  24.258  O  
 9.089   6.935  41.143 Si  
14.706   8.641  42.451  O  
12.207   9.476  42.372  O  
10.292   5.197  44.287  O  
10.415  13.855  44.164  O  
17.323   3.025  35.078 Si  
15.616   8.641  36.386  O  
21.233  11.258  29.014 Si  
15.616   9.552  30.322  O  
18.115   8.717  30.244  O  
20.030  12.996  32.158  O  
19.907   4.338  32.035  O  
 0.871  15.168  35.078 Si  
 2.577   9.552  36.386  O  
